1.966666667,0.8466666667,0.8466666667,1.94
0,3,4.5,3
-7.351115678e-12,2.538296197,0.006361690398,-5.858792357
0,-0.4314491867,-1.744859382,-2.347254797
-5.20688236e-11,-0.69286184,-0.008237279512,8.486293765
0,-0.02801690279,0.2597688785,-0.6177702727
114.8587585,0.4394190771,0.08732243114,21.31047885
-568.7523316,-1.559838396,-0.5736962025,-178.887373
1478.215966,4.005524308,1.896192067,630.1999383
-2395.117275,-6.515800644,-3.85282844,-1298.259967
2474.421728,6.759181289,4.800315512,1633.038958
-1584.654523,-4.346623626,-3.603278297,-1234.114878
574.039771,1.581145057,1.498413386,515.7887279
-90.0120935,-0.2489753317,-0.2654743649,-91.73836083
0,1,0,-1
-7.120442472e-12,-0.1187284675,-1.524755336,-0.2519487543
0,-1.01668274,-0.003334672223,5.413722818
-5.040855402e-11,-0.116808905,0.6127150148,-1.429207466
0,0.2156875703,0.004874646735,-6.185843116
103.8955793,0.3750234765,-0.1359243201,-23.06645277
-543.4264652,-1.503083267,0.3569216014,174.9951583
1429.445046,3.721433226,-1.372679,-598.5505704
-2319.064746,-5.958167467,2.982155603,1229.50178
2395.769044,6.095232959,-3.86132837,-1546.693288
-1534.231227,-3.864638714,2.976468083,1168.937752
555.7545961,1.385793011,-1.262057711,-488.5718676
-87.14182814,-0.215060683,0.22694446,86.9007654
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
