1.503333333,1.163333333,0.2857142857,0.2857142857,1.163333333,1.503333333
0,2.5,4.5,4.5,4.5,2.5
1.08795836e-10,4.653333333,0,0,1.551995554e-12,-6.013333333
0,-0.4247294422,0,0,0,-0.7092749444
2.739227377e-12,-4.562033144,0,0,-2.841968072e-11,9.844910828
0,0.3030707381,0,0,0,0.8451760258
38.91852718,-6.215601296,0,0,-59.69883578,-17.38808189
-155.025741,75.55341429,0,0,287.858071,5.59082146
367.1424967,-283.4556506,0,0,-740.8646357,59.63197519
-569.6428161,598.7174912,0,0,1193.843311,-177.2126796
567.5314944,-764.4293436,0,0,-1227.30505,262.3080297
-349.9214507,583.6927065,0,0,782.0680631,-219.1113783
121.8186217,-245.8060105,0,0,-281.8742849,98.03496496
-18.32113214,43.97335252,0,0,43.97336105,-18.32113005
0,2.25,1,0,-1,-2.25
4.557910247e-10,4.54678273e-10,-1,-1,-4.071666667,-4.942399616e-10
0,-0.4383984888,0,0,0,0.7321016205
5.52953733e-11,7.358186452,0,0,1.319830729e-10,15.87903347
0,-4.525887395,0,0,0,12.62147423
433.7405135,-65.05248892,0,0,248.2238791,-153.4211155
-2366.190709,360.2502402,0,0,-1315.638886,641.973404
6263.545408,-1253.178504,0,0,3461.214379,-2173.787722
-10080.51169,2673.795337,0,0,-5576.394191,4684.823838
10301.28884,-3454.652482,0,0,5712.225738,-6104.640735
-6524.172704,2659.165528,0,0,-3626.693952,4725.607703
2336.75927,-1126.357385,0,0,1302.270061,-2009.746672
-362.2089283,202.3858537,0,0,-202.3853601,362.2086894
1,1.5,2,2,2,1.5
1.457087875e-10,1.443699334e-10,0,0,-6.121845914e-13,1.466390319e-10
0,0.8218461756,0,0,0,1.372438059
1.643083123e-11,3.09921226,0,0,-4.182253639e-11,-6.688128623
0,-2.0796907,0,0,0,-5.799685099
127.4178444,-21.95205411,0,0,-77.09112737,50.77135529
-702.993876,116.3737507,0,0,415.0373871,-192.486429
1866.482341,-399.4838168,0,0,-1095.706995,641.7700858
-3003.861239,850.1246248,0,0,1766.459913,-1385.581259
3067.910762,-1097.306143,0,0,-1810.010313,1809.247924
-1941.882418,844.0723443,0,0,1149.516126,-1402.455003
695.1041451,-357.3576468,0,0,-412.8924205,597.0261853
-107.6775598,64.18757315,0,0,64.18742985,-107.6774837
